,epoch,train/eval,batch_size,loss,acc,correct
0,0,train,32,156.224365234375,6.25,2
0,0,train,32,158.79388427734375,9.375,3
0,0,train,32,157.74819946289062,3.125,1
0,0,train,32,155.76490783691406,9.375,3
0,0,train,32,155.4340057373047,3.125,1
0,0,train,32,156.36227416992188,6.25,2
0,0,train,32,151.4263916015625,9.375,3
0,0,train,32,162.9385223388672,3.125,1
0,0,train,32,155.90953063964844,6.25,2
0,0,train,32,163.2215118408203,6.25,2
0,0,train,32,162.61782836914062,0.0,0
0,0,train,32,153.58822631835938,3.125,1
0,0,train,32,166.37416076660156,0.0,0
0,0,train,32,161.7926788330078,6.25,2
0,0,train,32,155.4934844970703,6.25,2
0,0,train,32,160.39346313476562,3.125,1
0,0,train,32,161.06724548339844,6.25,2
0,0,train,32,163.16139221191406,3.125,1
0,0,train,32,156.39515686035156,3.125,1
0,0,train,32,151.53956604003906,6.25,2
0,0,train,32,159.77919006347656,3.125,1
0,0,train,32,153.98220825195312,6.25,2
0,0,train,32,162.45309448242188,0.0,0
0,0,train,32,159.03277587890625,3.125,1
0,0,train,32,152.10552978515625,6.25,2
0,0,train,32,157.16445922851562,3.125,1
0,0,train,32,154.1881866455078,6.25,2
0,0,train,32,155.2583770751953,0.0,0
0,0,train,32,147.2993621826172,15.625,5
0,0,train,32,154.737060546875,3.125,1
0,0,train,32,153.97531127929688,3.125,1
0,0,train,5,22.808876037597656,0.0,0
0,0,val,32,158.93429565429688,0.0,0
0,0,val,32,156.62789916992188,3.125,1
0,0,val,32,152.869384765625,6.25,2
0,0,val,32,152.72683715820312,3.125,1
0,0,val,32,154.70643615722656,0.0,0
0,0,val,32,145.14349365234375,9.375,3
0,0,val,32,154.62562561035156,12.5,4
0,0,val,32,152.8680419921875,3.125,1
0,0,val,32,155.25819396972656,3.125,1
0,0,val,32,151.37765502929688,18.75,6
0,0,val,32,155.18072509765625,0.0,0
0,0,val,32,158.03076171875,6.25,2
0,0,val,32,155.55894470214844,3.125,1
0,0,val,32,154.4744110107422,0.0,0
0,0,val,32,160.86712646484375,0.0,0
0,0,val,32,149.59873962402344,18.75,6
0,0,val,32,162.06141662597656,0.0,0
0,0,val,32,158.2577667236328,3.125,1
0,0,val,32,154.9480438232422,6.25,2
0,0,val,32,154.74913024902344,6.25,2
0,0,val,32,155.49534606933594,6.25,2
0,0,val,32,154.29360961914062,3.125,1
0,0,val,32,151.99905395507812,3.125,1
0,0,val,32,159.30612182617188,6.25,2
0,0,val,32,157.3256072998047,0.0,0
0,0,val,32,154.3638916015625,9.375,3
0,0,val,32,156.7324981689453,3.125,1
0,0,val,32,156.3209686279297,3.125,1
0,0,val,32,158.2451629638672,6.25,2
0,0,val,32,160.4720458984375,6.25,2
0,0,val,32,154.294921875,0.0,0
0,0,val,32,156.34820556640625,3.125,1
0,0,val,32,164.03367614746094,0.0,0
0,0,val,32,159.42518615722656,3.125,1
0,0,val,32,157.82704162597656,3.125,1
0,0,val,32,156.53955078125,6.25,2
0,0,val,32,161.3216552734375,3.125,1
0,0,val,32,159.99462890625,9.375,3
0,0,val,32,159.06141662597656,6.25,2
0,0,val,32,155.3042755126953,12.5,4
0,0,val,32,157.66607666015625,3.125,1
0,0,val,32,157.02685546875,3.125,1
0,0,val,32,154.4978790283203,9.375,3
0,0,val,32,152.38490295410156,12.5,4
0,0,val,32,156.69532775878906,0.0,0
0,0,val,32,162.79718017578125,0.0,0
0,0,val,32,153.1136932373047,6.25,2
0,0,val,32,159.76773071289062,3.125,1
0,0,val,32,150.88882446289062,12.5,4
0,0,val,32,155.625,6.25,2
0,0,val,25,116.75143241882324,9.375,3
0,1,train,32,148.5095977783203,3.125,1
0,1,train,32,141.72998046875,12.5,4
0,1,train,32,149.01864624023438,9.375,3
0,1,train,32,137.82955932617188,25.0,8
0,1,train,32,145.2062530517578,6.25,2
0,1,train,32,140.20474243164062,12.5,4
0,1,train,32,142.58108520507812,6.25,2
0,1,train,32,142.92291259765625,6.25,2
0,1,train,32,149.8236083984375,9.375,3
0,1,train,32,139.47808837890625,15.625,5
0,1,train,32,141.431884765625,21.875,7
0,1,train,32,141.66046142578125,15.625,5
0,1,train,32,149.88555908203125,15.625,5
0,1,train,32,141.0912322998047,12.5,4
0,1,train,32,139.23391723632812,12.5,4
0,1,train,32,142.04196166992188,15.625,5
0,1,train,32,136.26515197753906,12.5,4
0,1,train,32,136.1825714111328,28.125,9
0,1,train,32,139.03419494628906,12.5,4
0,1,train,32,144.1378631591797,15.625,5
0,1,train,32,144.53038024902344,12.5,4
0,1,train,32,144.6894989013672,12.5,4
0,1,train,32,143.36122131347656,18.75,6
0,1,train,32,141.95059204101562,9.375,3
0,1,train,32,141.07861328125,9.375,3
0,1,train,32,135.0814666748047,25.0,8
0,1,train,32,145.5850830078125,12.5,4
0,1,train,32,149.80747985839844,6.25,2
0,1,train,32,140.4414825439453,15.625,5
0,1,train,32,142.77308654785156,9.375,3
0,1,train,32,142.48208618164062,9.375,3
0,1,train,32,151.1972198486328,6.25,2
0,1,train,32,145.57318115234375,6.25,2
0,1,train,32,145.4525604248047,9.375,3
0,1,train,32,145.84754943847656,6.25,2
0,1,train,32,147.68418884277344,6.25,2
0,1,train,32,143.68502807617188,6.25,2
0,1,train,32,146.37667846679688,6.25,2
0,1,train,32,147.8822479248047,6.25,2
0,1,train,32,145.1238555908203,15.625,5
0,1,train,32,141.49029541015625,18.75,6
0,1,train,32,142.6644287109375,6.25,2
0,1,train,32,152.37681579589844,9.375,3
0,1,train,32,150.7212371826172,3.125,1
0,1,train,32,146.0333251953125,3.125,1
0,1,train,32,150.6722412109375,6.25,2
0,1,train,32,145.33950805664062,6.25,2
0,1,train,32,149.97442626953125,9.375,3
0,1,train,32,142.53347778320312,15.625,5
0,1,train,32,146.2803497314453,12.5,4
0,1,train,32,157.8284454345703,0.0,0
0,1,train,32,136.0635223388672,21.875,7
0,1,train,32,143.68463134765625,6.25,2
0,1,train,32,137.9687957763672,25.0,8
0,1,train,32,145.78897094726562,9.375,3
0,1,train,32,136.07022094726562,12.5,4
0,1,train,32,141.9026336669922,15.625,5
0,1,train,32,144.0272216796875,15.625,5
0,1,train,32,147.67762756347656,6.25,2
0,1,train,32,135.3621826171875,9.375,3
0,1,train,32,156.36337280273438,3.125,1
0,1,train,32,150.61514282226562,6.25,2
0,1,train,32,152.5914306640625,6.25,2
0,1,train,32,149.9137420654297,12.5,4
0,1,train,32,150.57623291015625,15.625,5
0,1,train,32,135.6670684814453,6.25,2
0,1,train,32,141.72027587890625,9.375,3
0,1,train,32,143.19224548339844,18.75,6
0,1,train,32,148.6051788330078,12.5,4
0,1,train,32,137.8241424560547,18.75,6
0,1,train,32,137.23526000976562,9.375,3
0,1,train,32,145.54747009277344,12.5,4
0,1,train,32,143.80032348632812,9.375,3
0,1,train,32,141.1552276611328,12.5,4
0,1,train,32,144.3739471435547,9.375,3
0,1,train,32,140.92367553710938,6.25,2
0,1,train,32,138.49734497070312,12.5,4
0,1,train,32,146.11236572265625,12.5,4
0,1,train,32,144.2155303955078,6.25,2
0,1,train,32,146.14755249023438,9.375,3
0,1,train,32,150.55970764160156,6.25,2
0,1,train,32,145.57870483398438,12.5,4
0,1,train,32,146.45462036132812,6.25,2
0,1,train,32,142.31027221679688,9.375,3
0,1,train,32,144.45010375976562,6.25,2
0,1,train,32,148.3604278564453,9.375,3
0,1,train,32,138.88722229003906,12.5,4
0,1,train,32,147.93301391601562,9.375,3
0,1,train,32,139.13511657714844,21.875,7
0,1,train,32,144.8389129638672,6.25,2
0,1,train,32,136.35623168945312,12.5,4
0,1,train,32,144.1547393798828,6.25,2
0,1,train,32,144.5956268310547,6.25,2
0,1,train,32,144.28665161132812,18.75,6
0,1,train,32,146.28729248046875,3.125,1
0,1,train,32,140.52337646484375,18.75,6
0,1,train,32,140.57797241210938,12.5,4
0,1,train,32,139.85227966308594,9.375,3
0,1,train,32,145.74383544921875,12.5,4
0,1,train,32,131.75537109375,15.625,5
0,1,train,32,141.00030517578125,15.625,5
0,1,train,32,142.89639282226562,12.5,4
0,1,train,32,148.40585327148438,3.125,1
0,1,train,32,145.0931396484375,0.0,0
0,1,train,32,141.41909790039062,12.5,4
0,1,train,32,142.3351287841797,9.375,3
0,1,train,32,146.0098114013672,12.5,4
0,1,train,32,148.4147491455078,9.375,3
0,1,train,32,143.0782928466797,9.375,3
0,1,train,32,141.57630920410156,9.375,3
0,1,train,32,135.31304931640625,9.375,3
0,1,train,32,150.13473510742188,3.125,1
0,1,train,32,153.24673461914062,3.125,1
0,1,train,32,139.8649444580078,12.5,4
0,1,train,32,149.4467010498047,6.25,2
0,1,train,32,146.78952026367188,9.375,3
0,1,train,32,144.8434600830078,3.125,1
0,1,train,32,146.5878448486328,15.625,5
0,1,train,32,133.53135681152344,12.5,4
0,1,train,32,144.06768798828125,12.5,4
0,1,train,32,138.88897705078125,12.5,4
0,1,train,32,139.7814178466797,21.875,7
0,1,train,32,144.6252899169922,15.625,5
0,1,train,32,150.94131469726562,6.25,2
0,1,train,32,141.84161376953125,6.25,2
0,1,train,32,143.69998168945312,6.25,2
0,1,train,32,144.5084991455078,9.375,3
0,1,train,32,144.58157348632812,6.25,2
0,1,train,32,139.3551788330078,9.375,3
0,1,train,32,142.38168334960938,9.375,3
0,1,train,32,136.3617706298828,12.5,4
0,1,train,32,146.72329711914062,12.5,4
0,1,train,32,135.12860107421875,31.25,10
0,1,train,32,152.0431671142578,6.25,2
0,1,train,32,140.7735137939453,9.375,3
0,1,train,32,152.0646209716797,9.375,3
0,1,train,32,145.17962646484375,6.25,2
0,1,train,32,145.9720458984375,6.25,2
0,1,train,32,138.1940155029297,6.25,2
0,1,train,32,140.5819854736328,12.5,4
0,1,train,32,128.0872344970703,21.875,7
0,1,train,32,137.84690856933594,6.25,2
0,1,train,32,139.11607360839844,6.25,2
0,1,train,32,144.29537963867188,18.75,6
0,1,train,32,152.67550659179688,9.375,3
0,1,train,32,144.74159240722656,12.5,4
0,1,train,32,138.61354064941406,15.625,5
0,1,train,32,145.90818786621094,6.25,2
0,1,train,32,139.8238067626953,9.375,3
0,1,train,32,129.6299591064453,18.75,6
0,1,train,32,139.11807250976562,12.5,4
0,1,train,32,143.3982696533203,12.5,4
0,1,train,32,140.76156616210938,12.5,4
0,1,train,32,146.85040283203125,0.0,0
0,1,train,32,147.67922973632812,6.25,2
0,1,train,32,134.66090393066406,9.375,3
0,1,train,32,137.47543334960938,12.5,4
0,1,train,32,139.46751403808594,18.75,6
0,1,train,32,145.1136474609375,9.375,3
0,1,train,32,137.0952911376953,9.375,3
0,1,train,32,126.27674865722656,25.0,8
0,1,train,32,140.44683837890625,6.25,2
0,1,train,32,147.61813354492188,9.375,3
0,1,train,32,142.2899932861328,3.125,1
0,1,train,32,147.33895874023438,6.25,2
0,1,train,32,129.16758728027344,18.75,6
0,1,train,32,144.3693084716797,9.375,3
0,1,train,32,138.94961547851562,18.75,6
0,1,train,32,132.49156188964844,21.875,7
0,1,train,32,139.25572204589844,18.75,6
0,1,train,32,141.1748046875,3.125,1
0,1,train,32,148.1797332763672,9.375,3
0,1,train,32,142.8629913330078,15.625,5
0,1,train,32,139.78512573242188,3.125,1
0,1,train,32,137.84103393554688,15.625,5
0,1,train,32,137.1715545654297,9.375,3
0,1,train,32,136.18141174316406,18.75,6
0,1,train,32,143.69488525390625,9.375,3
0,1,train,32,136.6497802734375,15.625,5
0,1,train,32,152.71229553222656,6.25,2
0,1,train,32,145.79127502441406,3.125,1
0,1,train,32,141.43116760253906,6.25,2
0,1,train,32,136.05174255371094,15.625,5
0,1,train,32,147.30625915527344,15.625,5
0,1,train,32,135.5428466796875,15.625,5
0,1,train,32,143.74069213867188,6.25,2
0,1,train,32,138.17645263671875,25.0,8
0,1,train,32,134.71009826660156,21.875,7
0,1,train,32,139.31005859375,6.25,2
0,1,train,32,132.65658569335938,25.0,8
0,1,train,32,140.06198120117188,9.375,3
0,1,train,32,142.9824981689453,12.5,4
0,1,train,32,138.6225128173828,12.5,4
0,1,train,32,135.81715393066406,6.25,2
0,1,train,32,146.54815673828125,6.25,2
0,1,train,32,139.75120544433594,12.5,4
0,1,train,32,132.98104858398438,12.5,4
0,1,train,32,135.09161376953125,15.625,5
0,1,train,32,146.43377685546875,12.5,4
0,1,train,32,144.85691833496094,6.25,2
0,1,train,32,135.9587860107422,21.875,7
0,1,train,32,143.9075927734375,15.625,5
0,1,train,32,141.4619903564453,12.5,4
0,1,train,5,24.07400131225586,0.0,0
0,1,val,32,153.07696533203125,12.5,4
0,1,val,32,156.3506622314453,3.125,1
0,1,val,32,155.6251983642578,6.25,2
0,1,val,32,147.27975463867188,6.25,2
0,1,val,32,141.37628173828125,0.0,0
0,1,val,32,139.78363037109375,9.375,3
0,1,val,32,145.68128967285156,3.125,1
0,1,val,32,142.7858428955078,6.25,2
0,1,val,32,147.9037322998047,3.125,1
0,1,val,32,139.1033477783203,18.75,6
0,1,val,32,145.2042236328125,6.25,2
0,1,val,32,150.5005340576172,18.75,6
0,1,val,32,143.15298461914062,9.375,3
0,1,val,32,145.48658752441406,6.25,2
0,1,val,32,167.81710815429688,6.25,2
0,1,val,32,145.0342559814453,6.25,2
0,1,val,32,156.33872985839844,6.25,2
0,1,val,32,153.8082275390625,6.25,2
0,1,val,32,142.2703857421875,9.375,3
0,1,val,32,146.23341369628906,6.25,2
0,1,val,32,150.1474151611328,9.375,3
0,1,val,32,145.60345458984375,9.375,3
0,1,val,32,149.8022003173828,9.375,3
0,1,val,32,154.81704711914062,6.25,2
0,1,val,32,152.1396484375,0.0,0
0,1,val,32,150.95733642578125,9.375,3
0,1,val,32,147.0643310546875,6.25,2
0,1,val,32,146.63575744628906,9.375,3
0,1,val,32,153.11546325683594,9.375,3
0,1,val,32,147.31405639648438,15.625,5
0,1,val,32,148.31700134277344,3.125,1
0,1,val,32,146.79066467285156,15.625,5
0,1,val,32,161.35850524902344,0.0,0
0,1,val,32,155.81837463378906,6.25,2
0,1,val,32,156.6407470703125,6.25,2
0,1,val,32,148.09486389160156,6.25,2
0,1,val,32,152.58311462402344,6.25,2
0,1,val,32,157.5075225830078,3.125,1
0,1,val,32,153.43275451660156,6.25,2
0,1,val,32,146.89122009277344,9.375,3
0,1,val,32,148.00103759765625,0.0,0
0,1,val,32,152.07118225097656,3.125,1
0,1,val,32,141.76226806640625,12.5,4
0,1,val,32,141.0950164794922,12.5,4
0,1,val,32,145.39735412597656,3.125,1
0,1,val,32,154.016357421875,3.125,1
0,1,val,32,142.4332275390625,9.375,3
0,1,val,32,153.40338134765625,0.0,0
0,1,val,32,144.70138549804688,12.5,4
0,1,val,32,153.46893310546875,9.375,3
0,1,val,25,113.67596387863159,9.375,3
0,2,train,32,137.41859436035156,18.75,6
0,2,train,32,130.48410034179688,12.5,4
0,2,train,32,134.76092529296875,15.625,5
0,2,train,32,134.08314514160156,15.625,5
0,2,train,32,140.4258575439453,18.75,6
0,2,train,32,134.60704040527344,18.75,6
0,2,train,32,128.885009765625,15.625,5
0,2,train,32,127.01377868652344,18.75,6
0,2,train,32,139.35443115234375,15.625,5
0,2,train,32,128.17135620117188,18.75,6
0,2,train,32,135.741455078125,25.0,8
0,2,train,32,131.2440643310547,21.875,7
0,2,train,32,129.1937255859375,21.875,7
0,2,train,32,120.39911651611328,25.0,8
0,2,train,32,138.6746063232422,15.625,5
0,2,train,32,131.54678344726562,15.625,5
0,2,train,32,136.58998107910156,21.875,7
0,2,train,32,120.63343811035156,18.75,6
0,2,train,32,126.0583267211914,15.625,5
0,2,train,32,136.15658569335938,12.5,4
0,2,train,32,131.21707153320312,15.625,5
0,2,train,32,129.57077026367188,9.375,3
0,2,train,32,141.24879455566406,3.125,1
0,2,train,32,128.2163848876953,15.625,5
0,2,train,32,131.070556640625,25.0,8
0,2,train,32,134.0999755859375,9.375,3
0,2,train,32,132.26162719726562,21.875,7
0,2,train,32,127.16246032714844,21.875,7
0,2,train,32,138.2156219482422,15.625,5
0,2,train,32,140.3462677001953,9.375,3
0,2,train,32,132.03103637695312,18.75,6
0,2,train,32,128.5377655029297,15.625,5
0,2,train,32,128.59466552734375,18.75,6
0,2,train,32,133.00424194335938,15.625,5
0,2,train,32,126.14083862304688,12.5,4
0,2,train,32,145.72091674804688,6.25,2
0,2,train,32,132.15602111816406,31.25,10
0,2,train,32,129.72154235839844,18.75,6
0,2,train,32,131.07952880859375,12.5,4
0,2,train,32,138.8371124267578,9.375,3
0,2,train,32,127.38214874267578,12.5,4
0,2,train,32,136.41436767578125,6.25,2
0,2,train,32,130.67564392089844,21.875,7
0,2,train,32,125.67848205566406,21.875,7
0,2,train,32,131.0670623779297,15.625,5
0,2,train,32,125.30825805664062,31.25,10
0,2,train,32,137.56158447265625,18.75,6
0,2,train,32,138.56182861328125,12.5,4
0,2,train,32,132.51959228515625,18.75,6
0,2,train,32,128.54098510742188,15.625,5
0,2,train,32,127.9312515258789,21.875,7
0,2,train,32,134.99063110351562,21.875,7
0,2,train,32,138.22935485839844,9.375,3
0,2,train,32,132.32521057128906,6.25,2
0,2,train,32,144.04800415039062,9.375,3
0,2,train,32,133.1504669189453,25.0,8
0,2,train,32,130.7584991455078,15.625,5
0,2,train,32,129.35794067382812,21.875,7
0,2,train,32,129.4425048828125,12.5,4
0,2,train,32,128.88372802734375,25.0,8
0,2,train,32,145.1832733154297,12.5,4
0,2,train,32,127.65516662597656,25.0,8
0,2,train,32,129.53729248046875,18.75,6
0,2,train,32,128.09852600097656,18.75,6
0,2,train,32,133.60845947265625,9.375,3
0,2,train,32,130.28042602539062,21.875,7
0,2,train,32,134.08084106445312,18.75,6
0,2,train,32,135.6271209716797,18.75,6
0,2,train,32,132.3092803955078,15.625,5
0,2,train,32,129.06756591796875,18.75,6
0,2,train,32,134.7738037109375,12.5,4
0,2,train,32,129.6116943359375,18.75,6
0,2,train,32,131.22494506835938,15.625,5
0,2,train,32,133.40516662597656,9.375,3
0,2,train,32,141.51699829101562,9.375,3
0,2,train,32,128.27978515625,21.875,7
0,2,train,32,125.16537475585938,31.25,10
0,2,train,32,124.23043823242188,25.0,8
0,2,train,32,133.2594451904297,21.875,7
0,2,train,32,136.541015625,12.5,4
0,2,train,32,126.45358276367188,15.625,5
0,2,train,32,122.76412963867188,25.0,8
0,2,train,32,128.1808319091797,15.625,5
0,2,train,32,137.7303466796875,18.75,6
0,2,train,32,131.43231201171875,25.0,8
0,2,train,32,137.49192810058594,0.0,0
0,2,train,32,128.19723510742188,12.5,4
0,2,train,32,136.64283752441406,12.5,4
0,2,train,32,130.24229431152344,18.75,6
0,2,train,32,124.86105346679688,25.0,8
0,2,train,32,131.15147399902344,12.5,4
0,2,train,32,132.36471557617188,18.75,6
0,2,train,32,122.67182159423828,21.875,7
0,2,train,32,126.17362213134766,25.0,8
0,2,train,32,134.2086181640625,12.5,4
0,2,train,32,128.09140014648438,12.5,4
0,2,train,32,127.7477035522461,21.875,7
0,2,train,32,128.9264678955078,12.5,4
0,2,train,32,144.3866729736328,9.375,3
0,2,train,32,132.5462188720703,21.875,7
0,2,train,32,127.05130767822266,21.875,7
0,2,train,32,139.50160217285156,18.75,6
0,2,train,32,129.23240661621094,15.625,5
0,2,train,32,127.33414459228516,18.75,6
0,2,train,32,133.3810577392578,15.625,5
0,2,train,32,133.71421813964844,12.5,4
0,2,train,32,125.64605712890625,28.125,9
0,2,train,32,123.46943664550781,15.625,5
0,2,train,32,132.15866088867188,12.5,4
0,2,train,32,136.02281188964844,12.5,4
0,2,train,32,135.20018005371094,21.875,7
0,2,train,32,122.97864532470703,21.875,7
0,2,train,32,130.10874938964844,21.875,7
0,2,train,32,138.412109375,6.25,2
0,2,train,32,126.44750213623047,15.625,5
0,2,train,32,123.30810546875,34.375,11
0,2,train,32,138.87100219726562,9.375,3
0,2,train,32,127.71359252929688,15.625,5
0,2,train,32,133.1935577392578,15.625,5
0,2,train,32,136.32325744628906,12.5,4
0,2,train,32,127.5228271484375,21.875,7
0,2,train,32,137.1491241455078,15.625,5
0,2,train,32,131.62181091308594,21.875,7
0,2,train,32,135.5703887939453,12.5,4
0,2,train,32,131.49200439453125,18.75,6
0,2,train,32,135.3926239013672,6.25,2
