,epoch,train/eval,batch_size,loss,acc,correct
0,1,train,32,164.63339233398438,3.125,1
0,1,train,32,163.61929321289062,3.125,1
0,1,train,32,166.36190795898438,3.125,1
0,1,train,32,164.76576232910156,3.125,1
0,1,train,32,167.79275512695312,0.0,0
0,1,train,32,164.99789428710938,0.0,0
0,1,train,32,161.91070556640625,3.125,1
0,1,train,32,167.59555053710938,3.125,1
0,1,train,32,165.27015686035156,0.0,0
0,1,train,32,162.74920654296875,3.125,1
0,1,train,32,165.32456970214844,3.125,1
0,1,train,32,165.31143188476562,0.0,0
0,1,train,32,167.28634643554688,0.0,0
0,1,train,32,164.2157745361328,0.0,0
0,1,train,32,166.31564331054688,3.125,1
0,1,train,32,164.419677734375,3.125,1
0,1,train,32,164.71923828125,3.125,1
0,1,train,32,167.62139892578125,0.0,0
0,1,train,32,164.30319213867188,3.125,1
0,1,train,32,166.22837829589844,3.125,1
0,1,train,32,166.82241821289062,0.0,0
0,1,train,32,167.5504608154297,0.0,0
0,1,train,32,163.571044921875,0.0,0
0,1,train,32,163.37863159179688,0.0,0
0,1,train,32,164.64047241210938,0.0,0
0,1,train,32,167.8849334716797,3.125,1
0,1,train,32,164.40867614746094,0.0,0
0,1,train,32,165.95040893554688,9.375,3
0,1,train,32,166.11642456054688,0.0,0
0,1,train,32,164.61659240722656,0.0,0
0,1,train,32,167.8402099609375,0.0,0
0,1,train,32,165.82919311523438,3.125,1
0,1,train,32,166.62342834472656,0.0,0
0,1,train,32,165.3149871826172,0.0,0
0,1,train,32,165.14691162109375,3.125,1
0,1,train,32,163.60195922851562,3.125,1
0,1,train,32,165.26734924316406,3.125,1
0,1,train,32,167.10414123535156,0.0,0
0,1,train,32,167.01739501953125,0.0,0
0,1,train,32,168.462646484375,0.0,0
0,1,train,32,167.85043334960938,3.125,1
0,1,train,32,165.91912841796875,3.125,1
0,1,train,32,168.1011962890625,0.0,0
0,1,train,32,166.9014129638672,3.125,1
0,1,train,32,165.1212158203125,6.25,2
0,1,train,32,166.27757263183594,0.0,0
0,1,train,32,165.7805938720703,6.25,2
0,1,train,32,167.7211456298828,0.0,0
0,1,train,32,165.15760803222656,6.25,2
0,1,train,32,165.60377502441406,3.125,1
0,1,train,32,164.1514434814453,0.0,0
0,1,train,32,167.70492553710938,0.0,0
0,1,train,32,167.2095947265625,0.0,0
0,1,train,32,166.72340393066406,0.0,0
0,1,train,32,165.7041015625,3.125,1
0,1,train,32,164.0657501220703,0.0,0
0,1,train,32,168.89659118652344,0.0,0
0,1,train,32,167.2766876220703,3.125,1
0,1,train,32,166.4412078857422,0.0,0
0,1,train,32,166.20875549316406,6.25,2
0,1,train,32,166.2311553955078,0.0,0
0,1,train,32,166.3870849609375,0.0,0
0,1,train,32,165.732177734375,0.0,0
0,1,train,32,164.3065948486328,0.0,0
0,1,train,32,167.78915405273438,0.0,0
0,1,train,32,164.4681396484375,3.125,1
0,1,train,32,168.2933349609375,0.0,0
0,1,train,32,165.23033142089844,0.0,0
0,1,train,32,164.84791564941406,6.25,2
0,1,train,32,166.78321838378906,0.0,0
0,1,train,32,166.66522216796875,0.0,0
0,1,train,32,166.02462768554688,0.0,0
0,1,train,32,165.8030548095703,0.0,0
0,1,train,32,166.00927734375,0.0,0
0,1,train,32,164.85069274902344,3.125,1
0,1,train,32,164.17352294921875,0.0,0
0,1,train,32,166.32810974121094,0.0,0
0,1,train,32,167.40834045410156,3.125,1
0,1,train,32,164.47076416015625,6.25,2
0,1,train,32,164.40435791015625,0.0,0
0,1,train,32,164.37045288085938,6.25,2
0,1,train,32,165.9587860107422,0.0,0
0,1,train,32,167.52366638183594,3.125,1
0,1,train,32,164.5076904296875,9.375,3
0,1,train,32,164.95382690429688,6.25,2
0,1,train,32,164.57208251953125,3.125,1
0,1,train,32,166.3103485107422,3.125,1
0,1,train,32,166.0773468017578,0.0,0
0,1,train,32,165.6431427001953,3.125,1
0,1,train,32,168.60328674316406,0.0,0
0,1,train,32,166.60757446289062,3.125,1
0,1,train,32,166.13348388671875,0.0,0
0,1,train,32,165.8216552734375,0.0,0
0,1,train,32,166.9711151123047,3.125,1
0,1,train,32,163.98287963867188,3.125,1
0,1,train,32,163.420166015625,3.125,1
0,1,train,32,166.3710174560547,3.125,1
0,1,train,32,168.10498046875,0.0,0
0,1,train,32,162.81954956054688,3.125,1
0,1,train,32,164.0000762939453,3.125,1
0,1,train,32,167.11553955078125,3.125,1
0,1,train,32,167.06907653808594,0.0,0
0,1,train,32,163.97149658203125,0.0,0
0,1,train,32,167.47715759277344,6.25,2
0,1,train,32,165.38912963867188,3.125,1
0,1,train,32,164.3357696533203,0.0,0
0,1,train,32,164.1759033203125,0.0,0
0,1,train,32,166.07398986816406,3.125,1
0,1,train,32,164.9466552734375,0.0,0
0,1,train,32,165.4373779296875,3.125,1
0,1,train,32,166.52659606933594,3.125,1
0,1,train,32,164.08670043945312,6.25,2
0,1,train,32,165.24526977539062,0.0,0
0,1,train,32,164.5687713623047,3.125,1
0,1,train,32,166.00856018066406,0.0,0
0,1,train,32,166.22622680664062,3.125,1
0,1,train,32,166.72499084472656,3.125,1
0,1,train,32,162.66807556152344,3.125,1
0,1,train,32,167.1587371826172,3.125,1
0,1,train,32,167.0013427734375,3.125,1
0,1,train,32,165.6868896484375,0.0,0
0,1,train,32,163.1656494140625,3.125,1
0,1,train,32,166.72244262695312,0.0,0
0,1,train,32,164.459228515625,6.25,2
0,1,train,32,164.85484313964844,6.25,2
0,1,train,32,163.25204467773438,3.125,1
0,1,train,32,164.78622436523438,6.25,2
0,1,train,32,165.4115447998047,0.0,0
0,1,train,32,164.1020965576172,3.125,1
0,1,train,32,166.7099609375,0.0,0
0,1,train,32,164.2254638671875,0.0,0
0,1,train,32,165.6179656982422,6.25,2
0,1,train,32,168.0897979736328,3.125,1
0,1,train,32,167.8311309814453,0.0,0
0,1,train,32,166.3304901123047,0.0,0
0,1,train,32,166.2624053955078,0.0,0
0,1,train,32,164.3679656982422,9.375,3
0,1,train,32,163.93264770507812,0.0,0
0,1,train,32,165.20223999023438,3.125,1
0,1,train,32,165.48141479492188,0.0,0
0,1,train,32,169.12222290039062,3.125,1
0,1,train,32,163.056640625,0.0,0
0,1,train,32,167.53729248046875,3.125,1
0,1,train,32,165.06216430664062,0.0,0
0,1,train,32,162.84185791015625,0.0,0
0,1,train,32,164.57765197753906,3.125,1
0,1,train,32,163.1703643798828,6.25,2
0,1,train,32,164.6675262451172,6.25,2
0,1,train,32,165.09751892089844,0.0,0
0,1,train,32,163.9087677001953,3.125,1
0,1,train,32,163.55458068847656,3.125,1
0,1,train,32,165.34005737304688,0.0,0
0,1,train,32,165.5193634033203,3.125,1
0,1,train,32,165.911376953125,3.125,1
0,1,train,32,163.76318359375,6.25,2
0,1,train,32,163.57028198242188,6.25,2
0,1,train,32,167.5907745361328,0.0,0
0,1,train,32,166.86334228515625,0.0,0
0,1,train,32,164.37245178222656,0.0,0
0,1,train,32,164.7300567626953,6.25,2
0,1,train,32,162.34703063964844,3.125,1
0,1,train,32,168.58047485351562,3.125,1
0,1,train,32,167.00900268554688,3.125,1
0,1,train,32,166.99317932128906,0.0,0
0,1,train,32,164.37994384765625,3.125,1
0,1,train,32,164.08489990234375,3.125,1
0,1,train,32,167.24212646484375,3.125,1
0,1,train,32,165.1625518798828,3.125,1
0,1,train,32,165.87350463867188,0.0,0
0,1,train,32,166.6530303955078,3.125,1
0,1,train,32,167.04124450683594,0.0,0
0,1,train,32,164.82354736328125,6.25,2
0,1,train,32,162.5493621826172,3.125,1
0,1,train,32,168.33367919921875,0.0,0
0,1,train,32,162.55084228515625,0.0,0
0,1,train,32,165.95272827148438,0.0,0
0,1,train,32,166.11900329589844,3.125,1
0,1,train,32,164.03443908691406,0.0,0
0,1,train,32,163.7156219482422,3.125,1
0,1,train,32,167.62982177734375,0.0,0
0,1,train,32,168.11582946777344,3.125,1
0,1,train,5,25.63920259475708,0.0,0
0,1,val,32,164.66363525390625,0.0,0
0,1,val,32,165.92994689941406,0.0,0
0,1,val,32,166.75987243652344,3.125,1
0,1,val,32,167.0762481689453,3.125,1
0,1,val,32,164.59414672851562,0.0,0
0,1,val,32,166.3944854736328,0.0,0
0,1,val,32,165.24417114257812,0.0,0
0,1,val,32,167.20652770996094,0.0,0
0,1,val,32,164.94593811035156,3.125,1
0,1,val,32,167.92271423339844,0.0,0
0,1,val,32,166.81021118164062,0.0,0
0,1,val,32,167.43727111816406,0.0,0
0,1,val,32,165.76239013671875,3.125,1
0,1,val,32,165.6084747314453,0.0,0
0,1,val,32,167.43362426757812,0.0,0
0,1,val,32,165.74424743652344,3.125,1
0,1,val,32,166.84315490722656,3.125,1
0,1,val,32,167.57501220703125,0.0,0
0,1,val,32,167.811767578125,6.25,2
0,1,val,32,163.7779998779297,3.125,1
0,1,val,32,166.00738525390625,0.0,0
0,1,val,32,165.0705108642578,3.125,1
0,1,val,32,165.92501831054688,3.125,1
0,1,val,32,167.88967895507812,0.0,0
0,1,val,32,166.1802520751953,3.125,1
0,1,val,32,165.222412109375,0.0,0
0,1,val,32,165.99411010742188,0.0,0
0,1,val,32,165.62071228027344,0.0,0
0,1,val,32,167.0253448486328,3.125,1
0,1,val,32,166.1026153564453,0.0,0
0,1,val,32,165.41851806640625,0.0,0
0,1,val,32,164.77975463867188,6.25,2
0,1,val,32,166.56954956054688,0.0,0
0,1,val,32,166.88059997558594,3.125,1
0,1,val,32,167.8567657470703,3.125,1
0,1,val,32,167.56179809570312,0.0,0
0,1,val,32,163.35577392578125,3.125,1
0,1,val,32,168.18002319335938,0.0,0
0,1,val,32,164.66294860839844,3.125,1
0,1,val,32,164.42733764648438,0.0,0
0,1,val,32,167.12808227539062,3.125,1
0,1,val,32,167.17616271972656,6.25,2
0,1,val,32,166.27354431152344,3.125,1
0,1,val,32,168.19093322753906,3.125,1
0,1,val,32,168.2062530517578,3.125,1
0,1,val,32,166.58169555664062,0.0,0
0,1,val,32,163.11351013183594,9.375,3
0,1,val,32,165.45025634765625,0.0,0
0,1,val,32,165.01336669921875,0.0,0
0,1,val,32,163.702880859375,3.125,1
0,1,val,25,131.47863149642944,0.0,0
0,2,train,32,164.6271514892578,0.0,0
0,2,train,32,162.84654235839844,0.0,0
0,2,train,32,164.44802856445312,3.125,1
0,2,train,32,162.07058715820312,3.125,1
0,2,train,32,163.6554412841797,0.0,0
0,2,train,32,165.4796600341797,6.25,2
0,2,train,32,164.6577606201172,0.0,0
0,2,train,32,165.4838409423828,0.0,0
0,2,train,32,163.72036743164062,6.25,2
0,2,train,32,163.45407104492188,9.375,3
0,2,train,32,162.496337890625,6.25,2
0,2,train,32,162.1331024169922,0.0,0
0,2,train,32,165.45761108398438,0.0,0
0,2,train,32,164.49095153808594,0.0,0
0,2,train,32,166.02442932128906,0.0,0
0,2,train,32,162.71279907226562,0.0,0
0,2,train,32,162.61607360839844,6.25,2
0,2,train,32,163.85398864746094,3.125,1
0,2,train,32,164.49168395996094,0.0,0
0,2,train,32,162.408447265625,3.125,1
0,2,train,32,165.98680114746094,3.125,1
0,2,train,32,160.6479034423828,6.25,2
0,2,train,32,164.52081298828125,3.125,1
0,2,train,32,163.53997802734375,9.375,3
0,2,train,32,160.58238220214844,3.125,1
0,2,train,32,164.04640197753906,0.0,0
0,2,train,32,165.55123901367188,3.125,1
0,2,train,32,163.69723510742188,6.25,2
0,2,train,32,163.8311767578125,0.0,0
0,2,train,32,164.59669494628906,3.125,1
0,2,train,32,164.32269287109375,3.125,1
0,2,train,32,163.65628051757812,0.0,0
0,2,train,32,163.43942260742188,0.0,0
0,2,train,32,166.17398071289062,3.125,1
0,2,train,32,162.230712890625,6.25,2
0,2,train,32,161.79110717773438,0.0,0
0,2,train,32,162.5945281982422,3.125,1
0,2,train,32,163.16632080078125,3.125,1
0,2,train,32,166.09146118164062,0.0,0
0,2,train,32,162.59725952148438,3.125,1
0,2,train,32,165.93048095703125,0.0,0
0,2,train,32,162.05699157714844,3.125,1
0,2,train,32,162.37857055664062,3.125,1
0,2,train,32,162.6505889892578,9.375,3
0,2,train,32,164.05662536621094,0.0,0
0,2,train,32,163.62826538085938,3.125,1
0,2,train,32,164.40103149414062,0.0,0
0,2,train,32,163.0325927734375,3.125,1
0,2,train,32,161.37490844726562,0.0,0
0,2,train,32,164.89247131347656,0.0,0
0,2,train,32,161.4903106689453,18.75,6
0,2,train,32,162.9517364501953,6.25,2
0,2,train,32,163.9400177001953,3.125,1
0,2,train,32,164.9491729736328,0.0,0
0,2,train,32,163.18734741210938,6.25,2
0,2,train,32,160.75381469726562,6.25,2
0,2,train,32,161.14215087890625,9.375,3
0,2,train,32,163.99989318847656,3.125,1
0,2,train,32,163.1134490966797,3.125,1
0,2,train,32,163.67979431152344,0.0,0
0,2,train,32,163.81805419921875,0.0,0
0,2,train,32,164.84669494628906,0.0,0
0,2,train,32,160.89942932128906,9.375,3
0,2,train,32,162.2744140625,6.25,2
0,2,train,32,164.073974609375,0.0,0
0,2,train,32,164.47434997558594,3.125,1
0,2,train,32,164.05882263183594,3.125,1
0,2,train,32,162.9432373046875,0.0,0
0,2,train,32,162.04281616210938,9.375,3
0,2,train,32,162.88986206054688,6.25,2
0,2,train,32,162.59014892578125,3.125,1
0,2,train,32,164.22019958496094,0.0,0
0,2,train,32,164.9010009765625,0.0,0
0,2,train,32,159.99295043945312,15.625,5
0,2,train,32,163.0281982421875,3.125,1
0,2,train,32,164.031005859375,0.0,0
0,2,train,32,163.1466827392578,3.125,1
0,2,train,32,161.244140625,12.5,4
0,2,train,32,161.2737274169922,12.5,4
0,2,train,32,165.8963165283203,0.0,0
0,2,train,32,160.97576904296875,6.25,2
0,2,train,32,164.47044372558594,0.0,0
0,2,train,32,163.65382385253906,0.0,0
0,2,train,32,159.36663818359375,3.125,1
0,2,train,32,163.81243896484375,9.375,3
0,2,train,32,164.79620361328125,0.0,0
0,2,train,32,165.44259643554688,6.25,2
0,2,train,32,163.1985626220703,6.25,2
0,2,train,32,165.5843505859375,3.125,1
0,2,train,32,168.0420684814453,0.0,0
0,2,train,32,162.66311645507812,0.0,0
0,2,train,32,164.5751953125,3.125,1
0,2,train,32,162.59390258789062,3.125,1
0,2,train,32,162.26846313476562,0.0,0
0,2,train,32,157.7626953125,9.375,3
0,2,train,32,164.89306640625,0.0,0
0,2,train,32,164.0658721923828,3.125,1
0,2,train,32,163.4861602783203,3.125,1
0,2,train,32,163.60873413085938,3.125,1
0,2,train,32,162.76219177246094,3.125,1
0,2,train,32,163.35362243652344,6.25,2
0,2,train,32,163.32977294921875,6.25,2
0,2,train,32,163.7518310546875,3.125,1
0,2,train,32,166.0557098388672,3.125,1
0,2,train,32,163.5314483642578,0.0,0
0,2,train,32,164.78465270996094,6.25,2
0,2,train,32,162.66522216796875,6.25,2
0,2,train,32,164.41799926757812,0.0,0
0,2,train,32,165.53187561035156,3.125,1
0,2,train,32,165.13784790039062,0.0,0
0,2,train,32,163.78448486328125,3.125,1
0,2,train,32,159.90130615234375,9.375,3
0,2,train,32,164.0120391845703,6.25,2
0,2,train,32,163.79519653320312,6.25,2
0,2,train,32,162.21116638183594,9.375,3
0,2,train,32,163.6717529296875,3.125,1
0,2,train,32,163.41571044921875,9.375,3
0,2,train,32,166.38462829589844,3.125,1
0,2,train,32,163.01394653320312,9.375,3
0,2,train,32,163.72569274902344,3.125,1
0,2,train,32,164.07400512695312,6.25,2
0,2,train,32,161.71810913085938,6.25,2
0,2,train,32,160.22467041015625,6.25,2
0,2,train,32,165.23358154296875,6.25,2
0,2,train,32,162.72877502441406,6.25,2
0,2,train,32,163.42958068847656,3.125,1
