,epoch,train/eval,batch_size,loss,acc,correct
0,0,train,32,149.7972412109375,6.25,2
0,0,train,32,157.7902374267578,3.125,1
0,0,train,32,154.02040100097656,6.25,2
0,0,train,32,151.850830078125,3.125,1
0,0,train,32,151.69015502929688,9.375,3
0,0,train,32,153.80197143554688,3.125,1
0,0,train,32,155.80555725097656,9.375,3
0,0,train,32,154.65029907226562,6.25,2
0,0,train,32,152.85084533691406,12.5,4
0,0,train,32,147.6690216064453,15.625,5
0,0,train,32,151.10018920898438,12.5,4
0,0,train,32,153.32798767089844,9.375,3
0,0,train,32,151.16006469726562,6.25,2
0,0,train,32,147.02862548828125,6.25,2
0,0,train,32,153.78887939453125,6.25,2
0,0,train,32,147.6151123046875,9.375,3
0,0,train,32,150.6622772216797,15.625,5
0,0,train,32,152.87188720703125,9.375,3
0,0,train,32,147.3535919189453,18.75,6
0,0,train,32,155.54783630371094,3.125,1
0,0,train,32,151.1467742919922,18.75,6
0,0,train,32,147.99176025390625,9.375,3
0,0,train,32,145.03114318847656,9.375,3
0,0,train,32,152.7268524169922,9.375,3
0,0,train,32,146.1710662841797,6.25,2
0,0,train,32,155.51766967773438,3.125,1
0,0,train,32,144.86550903320312,12.5,4
0,0,train,32,146.75633239746094,18.75,6
0,0,train,32,151.7410430908203,6.25,2
0,0,train,32,147.15850830078125,12.5,4
0,0,train,32,148.8525390625,15.625,5
0,0,train,32,150.98849487304688,9.375,3
0,0,train,32,155.3656463623047,6.25,2
0,0,train,32,152.97909545898438,12.5,4
0,0,train,32,148.20884704589844,12.5,4
0,0,train,32,145.2546844482422,15.625,5
0,0,train,32,143.39598083496094,15.625,5
0,0,train,32,148.83860778808594,3.125,1
0,0,train,32,153.75975036621094,0.0,0
0,0,train,32,148.84194946289062,15.625,5
0,0,train,32,142.09274291992188,15.625,5
0,0,train,32,151.5988311767578,6.25,2
0,0,train,32,149.55148315429688,9.375,3
0,0,train,32,144.3585205078125,15.625,5
0,0,train,32,140.10585021972656,6.25,2
0,0,train,32,145.55520629882812,3.125,1
0,0,train,32,146.1400909423828,9.375,3
0,0,train,32,144.4613800048828,9.375,3
0,0,train,32,150.7001190185547,12.5,4
0,0,train,32,147.49757385253906,3.125,1
0,0,train,32,142.7747039794922,9.375,3
0,0,train,32,145.02755737304688,12.5,4
0,0,train,32,145.62020874023438,12.5,4
0,0,train,32,145.7705535888672,6.25,2
0,0,train,32,146.86331176757812,15.625,5
0,0,train,32,146.52517700195312,9.375,3
0,0,train,32,150.57948303222656,6.25,2
0,0,train,32,147.6772918701172,12.5,4
0,0,train,32,147.20860290527344,9.375,3
0,0,train,32,146.65708923339844,9.375,3
0,0,train,32,152.7209930419922,9.375,3
0,0,train,32,147.42062377929688,12.5,4
0,0,train,32,145.88865661621094,15.625,5
0,0,train,32,151.62794494628906,9.375,3
0,0,train,32,146.25448608398438,6.25,2
0,0,train,32,148.2486572265625,12.5,4
0,0,train,32,154.45864868164062,6.25,2
0,0,train,32,140.42762756347656,12.5,4
0,0,train,32,146.6182861328125,12.5,4
0,0,train,32,145.9235076904297,9.375,3
0,0,train,32,139.1553955078125,12.5,4
0,0,train,32,147.7000274658203,12.5,4
0,0,train,32,141.6913299560547,18.75,6
0,0,train,32,140.48475646972656,25.0,8
0,0,train,32,138.67596435546875,15.625,5
0,0,train,32,138.60365295410156,15.625,5
0,0,train,32,145.0484161376953,9.375,3
0,0,train,32,140.56991577148438,21.875,7
0,0,train,32,144.70606994628906,6.25,2
0,0,train,32,147.47433471679688,9.375,3
0,0,train,32,135.73471069335938,18.75,6
0,0,train,32,143.8230743408203,12.5,4
0,0,train,32,136.3688507080078,12.5,4
0,0,train,32,143.5474853515625,9.375,3
0,0,train,32,146.04713439941406,12.5,4
0,0,train,32,145.4232177734375,9.375,3
0,0,train,32,135.0055389404297,15.625,5
0,0,train,32,139.9626922607422,12.5,4
0,0,train,32,139.05441284179688,12.5,4
0,0,train,32,143.7873992919922,6.25,2
0,0,train,32,142.5272674560547,3.125,1
0,0,train,32,144.4114532470703,12.5,4
0,0,train,5,21.459999084472656,0.0,0
0,0,val,32,134.92422485351562,12.5,4
0,0,val,32,136.99449157714844,9.375,3
0,0,val,32,140.73057556152344,9.375,3
0,0,val,32,139.24224853515625,12.5,4
0,0,val,32,141.27243041992188,15.625,5
0,0,val,32,145.79774475097656,9.375,3
0,0,val,32,144.5936737060547,6.25,2
0,0,val,32,130.41954040527344,18.75,6
0,0,val,32,133.34127807617188,18.75,6
0,0,val,32,151.18946838378906,9.375,3
0,0,val,32,144.12075805664062,6.25,2
0,0,val,32,142.6174774169922,12.5,4
0,0,val,32,143.32015991210938,6.25,2
0,0,val,32,141.53955078125,6.25,2
0,0,val,32,141.4010772705078,18.75,6
0,0,val,32,144.8322296142578,15.625,5
0,0,val,32,139.26670837402344,15.625,5
0,0,val,32,131.64828491210938,21.875,7
0,0,val,32,132.66610717773438,15.625,5
0,0,val,32,141.2611846923828,6.25,2
0,0,val,32,141.73387145996094,9.375,3
0,0,val,32,134.9364776611328,18.75,6
0,0,val,32,137.11602783203125,18.75,6
0,0,val,32,149.20143127441406,9.375,3
0,0,val,32,138.35916137695312,15.625,5
0,0,val,32,130.65480041503906,25.0,8
0,0,val,32,136.293212890625,12.5,4
0,0,val,32,143.76004028320312,6.25,2
0,0,val,32,142.38507080078125,18.75,6
0,0,val,32,141.0786590576172,12.5,4
0,0,val,32,134.18223571777344,18.75,6
0,0,val,32,146.1260223388672,3.125,1
0,0,val,32,140.6888885498047,6.25,2
0,0,val,32,135.49468994140625,15.625,5
0,0,val,32,149.84222412109375,6.25,2
0,0,val,32,134.46490478515625,21.875,7
0,0,val,32,135.48001098632812,12.5,4
0,0,val,32,146.864990234375,3.125,1
0,0,val,32,144.15602111816406,18.75,6
0,0,val,32,149.62490844726562,12.5,4
0,0,val,32,145.99647521972656,9.375,3
0,0,val,32,146.85372924804688,6.25,2
0,0,val,32,150.89024353027344,3.125,1
0,0,val,32,143.6819610595703,9.375,3
0,0,val,32,138.4604949951172,25.0,8
0,0,val,32,137.03536987304688,21.875,7
0,0,val,32,144.57225036621094,15.625,5
0,0,val,32,142.82388305664062,15.625,5
0,0,val,32,138.4786376953125,9.375,3
0,0,val,32,135.80325317382812,12.5,4
0,0,val,25,114.72883224487305,9.375,3
0,1,train,32,125.24723052978516,25.0,8
0,1,train,32,137.76492309570312,15.625,5
0,1,train,32,132.5013427734375,21.875,7
0,1,train,32,131.8902130126953,25.0,8
0,1,train,32,126.73004150390625,25.0,8
0,1,train,32,123.55756378173828,43.75,14
0,1,train,32,125.65215301513672,25.0,8
0,1,train,32,133.57110595703125,28.125,9
0,1,train,32,134.41067504882812,12.5,4
0,1,train,32,118.73021697998047,28.125,9
0,1,train,32,133.7420196533203,15.625,5
0,1,train,32,125.66004943847656,34.375,11
0,1,train,32,132.8888397216797,25.0,8
0,1,train,32,128.14268493652344,34.375,11
0,1,train,32,129.4986572265625,21.875,7
0,1,train,32,124.03070068359375,31.25,10
0,1,train,32,131.33099365234375,18.75,6
0,1,train,32,120.93209838867188,37.5,12
0,1,train,32,126.04450225830078,25.0,8
0,1,train,32,127.61660766601562,21.875,7
0,1,train,32,123.11439514160156,28.125,9
0,1,train,32,131.2258758544922,15.625,5
0,1,train,32,125.29440307617188,21.875,7
0,1,train,32,127.9461669921875,15.625,5
0,1,train,32,134.5677032470703,12.5,4
0,1,train,32,134.28018188476562,25.0,8
0,1,train,32,121.65929412841797,34.375,11
0,1,train,32,123.73322296142578,25.0,8
0,1,train,32,126.54383087158203,15.625,5
0,1,train,32,122.93939971923828,37.5,12
0,1,train,32,132.47157287597656,15.625,5
0,1,train,32,128.0181121826172,25.0,8
0,1,train,32,138.04541015625,15.625,5
0,1,train,32,128.49644470214844,31.25,10
0,1,train,32,124.26376342773438,28.125,9
0,1,train,32,135.107666015625,15.625,5
0,1,train,32,132.85475158691406,15.625,5
0,1,train,32,132.5711212158203,18.75,6
0,1,train,32,130.50778198242188,34.375,11
0,1,train,32,126.28014373779297,31.25,10
0,1,train,32,129.7001953125,15.625,5
0,1,train,32,130.9222869873047,9.375,3
0,1,train,32,121.67938995361328,25.0,8
0,1,train,32,124.1731185913086,28.125,9
0,1,train,32,130.6538848876953,21.875,7
0,1,train,32,119.20428466796875,34.375,11
0,1,train,32,115.45836639404297,34.375,11
0,1,train,32,119.2372055053711,34.375,11
0,1,train,32,126.67393493652344,28.125,9
0,1,train,32,119.7701644897461,18.75,6
0,1,train,32,130.5025177001953,12.5,4
0,1,train,32,136.3614959716797,15.625,5
0,1,train,32,131.58045959472656,15.625,5
0,1,train,32,123.98017120361328,31.25,10
0,1,train,32,125.50025939941406,25.0,8
0,1,train,32,123.7969970703125,28.125,9
0,1,train,32,131.5242462158203,25.0,8
0,1,train,32,127.49441528320312,21.875,7
0,1,train,32,126.68569946289062,15.625,5
0,1,train,32,119.82844543457031,28.125,9
0,1,train,32,135.0689697265625,18.75,6
0,1,train,32,120.65760803222656,40.625,13
0,1,train,32,126.80520629882812,31.25,10
0,1,train,32,126.99287414550781,25.0,8
0,1,train,32,129.70860290527344,21.875,7
0,1,train,32,127.15799713134766,21.875,7
0,1,train,32,129.0066375732422,9.375,3
0,1,train,32,120.24910736083984,18.75,6
0,1,train,32,120.0823974609375,31.25,10
0,1,train,32,127.4981918334961,25.0,8
0,1,train,32,118.98562622070312,25.0,8
0,1,train,32,123.45633697509766,18.75,6
0,1,train,32,125.36265563964844,21.875,7
0,1,train,32,124.30101776123047,28.125,9
0,1,train,32,119.8320541381836,25.0,8
0,1,train,32,129.04591369628906,18.75,6
0,1,train,32,118.78954315185547,21.875,7
0,1,train,32,120.49874114990234,40.625,13
0,1,train,32,120.26561737060547,31.25,10
0,1,train,32,119.13233947753906,34.375,11
0,1,train,32,129.34255981445312,21.875,7
0,1,train,32,123.83464813232422,15.625,5
0,1,train,32,122.89922332763672,21.875,7
0,1,train,32,117.53977966308594,40.625,13
0,1,train,32,138.3914031982422,15.625,5
0,1,train,32,128.04489135742188,21.875,7
0,1,train,32,127.60340118408203,21.875,7
0,1,train,32,116.15679931640625,31.25,10
0,1,train,32,122.11433410644531,37.5,12
0,1,train,32,127.92357635498047,34.375,11
0,1,train,32,111.57915496826172,40.625,13
0,1,train,32,123.82781982421875,18.75,6
0,1,train,32,117.5799331665039,37.5,12
0,1,train,32,132.3813934326172,9.375,3
0,1,train,32,116.7032241821289,28.125,9
0,1,train,32,122.02698516845703,18.75,6
0,1,train,32,121.95221710205078,18.75,6
0,1,train,32,123.9581298828125,34.375,11
0,1,train,32,118.65727233886719,31.25,10
0,1,train,32,114.02730560302734,37.5,12
0,1,train,32,123.8492202758789,21.875,7
0,1,train,32,126.0527572631836,18.75,6
0,1,train,32,117.81526184082031,28.125,9
0,1,train,32,122.7516860961914,28.125,9
0,1,train,32,109.20518493652344,31.25,10
0,1,train,32,113.57757568359375,18.75,6
0,1,train,32,118.84442138671875,28.125,9
0,1,train,32,135.39508056640625,18.75,6
0,1,train,32,132.29347229003906,15.625,5
0,1,train,32,130.3142547607422,18.75,6
0,1,train,32,126.74483489990234,15.625,5
0,1,train,32,118.90270233154297,31.25,10
0,1,train,32,115.65214538574219,34.375,11
0,1,train,32,119.5462875366211,40.625,13
0,1,train,32,113.75426483154297,34.375,11
0,1,train,32,102.0226058959961,53.125,17
0,1,train,32,123.72439575195312,25.0,8
0,1,train,32,115.78101348876953,34.375,11
0,1,train,32,119.38919067382812,34.375,11
0,1,train,32,127.69523620605469,6.25,2
0,1,train,32,121.50796508789062,28.125,9
0,1,train,32,129.83465576171875,15.625,5
0,1,train,32,127.72648620605469,12.5,4
0,1,train,32,110.02088165283203,40.625,13
0,1,train,32,123.07781982421875,28.125,9
0,1,train,32,127.24762725830078,31.25,10
0,1,train,32,120.35045623779297,28.125,9
0,1,train,32,119.33195495605469,21.875,7
0,1,train,32,121.72257995605469,12.5,4
0,1,train,32,119.00520324707031,31.25,10
0,1,train,32,130.7236785888672,12.5,4
0,1,train,32,114.86396026611328,12.5,4
0,1,train,32,123.61542510986328,18.75,6
0,1,train,32,120.41148376464844,31.25,10
0,1,train,32,129.5403594970703,15.625,5
0,1,train,32,125.21051025390625,28.125,9
0,1,train,32,128.97804260253906,18.75,6
0,1,train,32,117.70650482177734,40.625,13
0,1,train,32,115.38079833984375,31.25,10
0,1,train,32,117.16874694824219,28.125,9
0,1,train,32,121.06938171386719,25.0,8
0,1,train,32,132.95462036132812,9.375,3
0,1,train,32,134.72962951660156,18.75,6
0,1,train,32,120.53508758544922,34.375,11
0,1,train,32,122.76129150390625,34.375,11
0,1,train,32,126.72382354736328,12.5,4
0,1,train,32,126.47647857666016,15.625,5
0,1,train,32,119.04975891113281,28.125,9
0,1,train,32,121.12279510498047,25.0,8
0,1,train,32,133.3334197998047,15.625,5
0,1,train,32,122.04876708984375,21.875,7
0,1,train,32,118.28386688232422,34.375,11
0,1,train,32,119.11063385009766,18.75,6
0,1,train,32,119.5058364868164,25.0,8
0,1,train,32,120.10201263427734,25.0,8
0,1,train,32,131.83511352539062,6.25,2
0,1,train,32,118.88301849365234,18.75,6
0,1,train,32,126.23977661132812,25.0,8
0,1,train,32,120.52684783935547,28.125,9
0,1,train,32,118.11248779296875,18.75,6
0,1,train,32,127.48013305664062,18.75,6
0,1,train,32,118.4081039428711,37.5,12
0,1,train,32,111.41468048095703,37.5,12
0,1,train,32,126.44725036621094,6.25,2
0,1,train,32,117.9531478881836,37.5,12
0,1,train,32,131.90089416503906,25.0,8
0,1,train,32,120.3531265258789,25.0,8
0,1,train,32,109.94770812988281,46.875,15
0,1,train,32,118.3075180053711,25.0,8
0,1,train,32,120.33943176269531,18.75,6
0,1,train,32,118.56326293945312,34.375,11
0,1,train,32,122.98310852050781,18.75,6
0,1,train,32,112.97808837890625,18.75,6
0,1,train,32,105.84878540039062,46.875,15
0,1,train,32,123.67274475097656,18.75,6
0,1,train,32,115.31462097167969,37.5,12
0,1,train,32,111.13894653320312,25.0,8
0,1,train,32,114.19326782226562,31.25,10
0,1,train,32,109.55351257324219,34.375,11
0,1,train,32,120.28556060791016,31.25,10
0,1,train,32,127.96630859375,25.0,8
0,1,train,32,115.69595336914062,34.375,11
0,1,train,32,113.77787780761719,46.875,15
0,1,train,32,112.64515686035156,34.375,11
0,1,train,32,109.05220794677734,21.875,7
0,1,train,32,124.4625473022461,18.75,6
0,1,train,32,121.1599349975586,21.875,7
0,1,train,32,108.50469207763672,34.375,11
0,1,train,32,117.49198913574219,28.125,9
0,1,train,32,113.6085433959961,34.375,11
0,1,train,32,114.37891387939453,25.0,8
0,1,train,32,120.98944854736328,21.875,7
0,1,train,32,117.88349914550781,28.125,9
0,1,train,32,112.54268646240234,28.125,9
0,1,train,32,115.33686828613281,21.875,7
0,1,train,32,123.9798583984375,28.125,9
0,1,train,32,116.96265411376953,31.25,10
0,1,train,32,110.26437377929688,21.875,7
0,1,train,32,119.22589111328125,25.0,8
0,1,train,32,111.04268646240234,21.875,7
0,1,train,32,122.06803131103516,28.125,9
0,1,train,32,118.46725463867188,25.0,8
0,1,train,32,128.76321411132812,12.5,4
0,1,train,5,20.989675521850586,0.0,0
0,1,val,32,121.18856811523438,21.875,7
0,1,val,32,124.27576446533203,21.875,7
0,1,val,32,128.40074157714844,9.375,3
0,1,val,32,121.54912567138672,28.125,9
0,1,val,32,128.24334716796875,12.5,4
0,1,val,32,123.8650894165039,15.625,5
0,1,val,32,127.98834991455078,25.0,8
0,1,val,32,111.22260284423828,25.0,8
0,1,val,32,120.10424041748047,28.125,9
0,1,val,32,136.01564025878906,25.0,8
0,1,val,32,127.97671508789062,12.5,4
0,1,val,32,129.88967895507812,18.75,6
0,1,val,32,133.21592712402344,9.375,3
0,1,val,32,133.74313354492188,9.375,3
0,1,val,32,135.3479766845703,18.75,6
0,1,val,32,132.38113403320312,18.75,6
0,1,val,32,124.62950134277344,15.625,5
0,1,val,32,120.94143676757812,21.875,7
0,1,val,32,121.88755798339844,18.75,6
0,1,val,32,121.69737243652344,15.625,5
0,1,val,32,127.56333923339844,18.75,6
0,1,val,32,122.77607727050781,21.875,7
0,1,val,32,131.2977294921875,21.875,7
0,1,val,32,136.87457275390625,15.625,5
0,1,val,32,122.06271362304688,15.625,5
0,1,val,32,115.10773468017578,34.375,11
0,1,val,32,123.26628875732422,18.75,6
0,1,val,32,126.370849609375,6.25,2
0,1,val,32,126.41376495361328,18.75,6
0,1,val,32,124.91343688964844,12.5,4
0,1,val,32,118.43303680419922,25.0,8
0,1,val,32,131.0550079345703,15.625,5
0,1,val,32,130.56076049804688,21.875,7
0,1,val,32,118.4375991821289,21.875,7
0,1,val,32,146.90171813964844,6.25,2
0,1,val,32,114.52543640136719,37.5,12
0,1,val,32,121.00208282470703,25.0,8
0,1,val,32,135.18067932128906,12.5,4
0,1,val,32,131.07469177246094,15.625,5
0,1,val,32,135.33767700195312,12.5,4
0,1,val,32,135.45970153808594,15.625,5
0,1,val,32,134.95135498046875,12.5,4
0,1,val,32,139.82252502441406,12.5,4
0,1,val,32,136.50811767578125,9.375,3
0,1,val,32,122.20709991455078,31.25,10
0,1,val,32,130.20127868652344,21.875,7
0,1,val,32,128.5908966064453,12.5,4
0,1,val,32,130.93557739257812,21.875,7
0,1,val,32,125.00225830078125,18.75,6
0,1,val,32,117.87617492675781,28.125,9
0,1,val,25,107.13369846343994,12.5,4
0,2,train,32,112.18802642822266,34.375,11
0,2,train,32,101.95367431640625,43.75,14
0,2,train,32,119.79863739013672,31.25,10
0,2,train,32,106.77272033691406,34.375,11
0,2,train,32,90.04068756103516,50.0,16
0,2,train,32,105.75838470458984,31.25,10
0,2,train,32,104.50223541259766,43.75,14
0,2,train,32,107.72439575195312,34.375,11
0,2,train,32,104.26887512207031,37.5,12
0,2,train,32,108.47648620605469,34.375,11
0,2,train,32,108.29083251953125,40.625,13
0,2,train,32,108.6710433959961,31.25,10
0,2,train,32,109.55751037597656,31.25,10
0,2,train,32,108.89094543457031,37.5,12
0,2,train,32,104.09982299804688,46.875,15
0,2,train,32,106.58577728271484,28.125,9
0,2,train,32,112.18960571289062,28.125,9
0,2,train,32,95.24893188476562,50.0,16
0,2,train,32,118.2172622680664,21.875,7
0,2,train,32,113.00972747802734,28.125,9
0,2,train,32,114.408447265625,34.375,11
0,2,train,32,105.98515319824219,21.875,7
0,2,train,32,103.09214782714844,34.375,11
0,2,train,32,110.49098205566406,25.0,8
0,2,train,32,104.17901611328125,34.375,11
0,2,train,32,111.54949188232422,31.25,10
0,2,train,32,100.95960235595703,37.5,12
0,2,train,32,109.85227966308594,31.25,10
0,2,train,32,109.6858139038086,34.375,11
0,2,train,32,109.44967651367188,37.5,12
0,2,train,32,110.44916534423828,28.125,9
0,2,train,32,106.134765625,15.625,5
0,2,train,32,110.697509765625,31.25,10
0,2,train,32,102.55919647216797,40.625,13
0,2,train,32,110.54695129394531,31.25,10
0,2,train,32,113.28109741210938,28.125,9
0,2,train,32,113.36566925048828,31.25,10
0,2,train,32,106.11355590820312,28.125,9
0,2,train,32,92.42207336425781,53.125,17
0,2,train,32,99.88880157470703,40.625,13
0,2,train,32,107.9025650024414,34.375,11
0,2,train,32,108.60421752929688,28.125,9
0,2,train,32,106.2199935913086,21.875,7
0,2,train,32,115.81376647949219,37.5,12
0,2,train,32,102.92420196533203,43.75,14
0,2,train,32,104.71663665771484,31.25,10
0,2,train,32,123.37137603759766,25.0,8
0,2,train,32,106.4240493774414,37.5,12
0,2,train,32,102.0694580078125,31.25,10
0,2,train,32,100.703125,43.75,14
0,2,train,32,107.34024047851562,31.25,10
0,2,train,32,107.57176208496094,34.375,11
0,2,train,32,103.07015991210938,28.125,9
0,2,train,32,103.466796875,34.375,11
0,2,train,32,111.86740112304688,21.875,7
0,2,train,32,103.4869613647461,34.375,11
0,2,train,32,102.44804382324219,34.375,11
0,2,train,32,113.32061767578125,25.0,8
0,2,train,32,105.28036499023438,34.375,11
0,2,train,32,97.28286743164062,40.625,13
0,2,train,32,103.63088989257812,31.25,10
0,2,train,32,106.03751373291016,31.25,10
0,2,train,32,104.702880859375,43.75,14
0,2,train,32,97.77226257324219,40.625,13
0,2,train,32,104.53775024414062,40.625,13
0,2,train,32,97.69853973388672,50.0,16
0,2,train,32,99.16378021240234,46.875,15
0,2,train,32,106.07971954345703,37.5,12
0,2,train,32,98.35381317138672,50.0,16
0,2,train,32,104.88733673095703,37.5,12
0,2,train,32,107.87769317626953,43.75,14
0,2,train,32,116.24015808105469,28.125,9
0,2,train,32,108.02923583984375,28.125,9
0,2,train,32,109.37763977050781,25.0,8
0,2,train,32,94.80545806884766,43.75,14
0,2,train,32,98.85836029052734,40.625,13
0,2,train,32,108.66416931152344,40.625,13
0,2,train,32,103.66392517089844,46.875,15
0,2,train,32,95.29755401611328,40.625,13
0,2,train,32,96.33313751220703,40.625,13
0,2,train,32,109.5474853515625,28.125,9
0,2,train,32,112.52452850341797,25.0,8
0,2,train,32,111.0635757446289,40.625,13
0,2,train,32,107.86177062988281,21.875,7
0,2,train,32,113.71863555908203,21.875,7
0,2,train,32,106.45357513427734,43.75,14
0,2,train,32,110.51890563964844,34.375,11
0,2,train,32,106.71748352050781,37.5,12
0,2,train,32,95.05135345458984,53.125,17
0,2,train,32,109.62509155273438,34.375,11
0,2,train,32,115.49861907958984,37.5,12
0,2,train,32,100.73147583007812,40.625,13
0,2,train,32,112.01515197753906,40.625,13
0,2,train,32,103.14896392822266,40.625,13
0,2,train,32,103.71842956542969,28.125,9
0,2,train,32,105.81877136230469,40.625,13
0,2,train,32,112.66068267822266,25.0,8
0,2,train,32,95.30419921875,43.75,14
0,2,train,32,107.06635284423828,37.5,12
0,2,train,32,111.8418197631836,28.125,9
0,2,train,32,111.08367156982422,21.875,7
0,2,train,32,93.31856536865234,46.875,15
0,2,train,32,118.8568344116211,25.0,8
0,2,train,32,114.78754425048828,25.0,8
0,2,train,32,103.77721405029297,28.125,9
0,2,train,32,102.80117797851562,37.5,12
0,2,train,32,108.34980773925781,34.375,11
0,2,train,32,105.1551742553711,31.25,10
0,2,train,32,98.45723724365234,56.25,18
0,2,train,32,96.95413970947266,34.375,11
0,2,train,32,104.80866241455078,31.25,10
0,2,train,32,121.43525695800781,15.625,5
0,2,train,32,104.2252426147461,31.25,10
0,2,train,32,105.60901641845703,25.0,8
0,2,train,32,100.71109771728516,40.625,13
0,2,train,32,104.40259552001953,37.5,12
0,2,train,32,112.11837768554688,31.25,10
0,2,train,32,116.17323303222656,25.0,8
0,2,train,32,100.5577163696289,40.625,13
0,2,train,32,100.06179809570312,37.5,12
0,2,train,32,103.29161071777344,34.375,11
0,2,train,32,97.16280364990234,43.75,14
0,2,train,32,108.70362091064453,28.125,9
0,2,train,32,103.79739379882812,28.125,9
0,2,train,32,98.1303939819336,40.625,13
