,epoch,train/eval,batch_size,loss,acc,correct
0,1,train,32,4.866491317749023,,2
0,1,train,32,4.719259738922119,,6
0,1,train,32,5.0011115074157715,,4
0,1,train,32,4.908421993255615,,2
0,1,train,32,5.030130386352539,,0
0,1,train,32,4.979694366455078,,3
0,1,train,32,4.926006317138672,,1
0,1,train,32,4.998595237731934,,1
0,1,train,32,5.090854644775391,,0
0,1,train,32,4.720854759216309,,5
0,1,train,32,4.791759490966797,,3
0,1,train,32,4.877974033355713,,3
0,1,train,32,4.879772663116455,,3
0,1,train,32,4.681855201721191,,6
0,1,train,32,4.983094215393066,,1
0,1,train,32,4.914371967315674,,1
0,1,train,32,4.886665344238281,,2
0,1,train,32,4.760133743286133,,7
0,1,train,32,4.906978130340576,,1
0,1,train,32,4.729836940765381,,2
0,1,train,32,4.613117694854736,,5
0,1,train,32,4.735315799713135,,3
0,1,train,32,4.698636531829834,,1
0,1,train,32,4.651783466339111,,4
0,1,train,32,4.7603678703308105,,3
0,1,train,32,4.8677239418029785,,2
0,1,train,32,4.8814191818237305,,1
0,1,train,32,4.90812349319458,,1
0,1,train,32,4.781814098358154,,3
0,1,train,32,4.815252780914307,,0
0,1,train,32,4.702983856201172,,3
0,1,train,32,4.792839527130127,,1
0,1,train,32,4.829261779785156,,2
0,1,train,32,4.686810493469238,,6
0,1,train,32,4.731431007385254,,4
0,1,train,32,4.826143264770508,,3
0,1,train,32,4.820973873138428,,3
0,1,train,32,4.981836795806885,,1
0,1,train,32,4.836394309997559,,3
0,1,train,32,4.9111504554748535,,1
0,1,train,32,4.676825523376465,,7
0,1,train,32,4.784804821014404,,5
0,1,train,32,4.656570911407471,,5
0,1,train,32,4.798819065093994,,2
0,1,train,32,4.751875400543213,,2
0,1,train,32,4.746453762054443,,2
0,1,train,32,4.716322422027588,,3
0,1,train,32,4.617868423461914,,5
0,1,train,32,4.823160648345947,,1
0,1,train,32,4.800053119659424,,2
0,1,train,32,4.933218955993652,,0
0,1,train,32,4.7584075927734375,,1
0,1,train,32,4.604957103729248,,4
0,1,train,32,4.775486946105957,,2
0,1,train,32,4.882318496704102,,4
0,1,train,32,4.63559103012085,,2
0,1,train,32,4.76235818862915,,3
0,1,train,32,4.81517219543457,,2
0,1,train,5,4.791200637817383,,0
0,1,val,32,151.56439208984375,6.25,2
0,1,val,32,154.30970764160156,6.25,2
0,1,val,32,154.0450897216797,6.25,2
0,1,val,32,146.0301055908203,15.625,5
0,1,val,32,151.55921936035156,12.5,4
0,1,val,32,155.5278778076172,0.0,0
0,1,val,32,153.4822540283203,3.125,1
0,1,val,32,148.83840942382812,12.5,4
0,1,val,32,155.18295288085938,3.125,1
0,1,val,32,153.87301635742188,6.25,2
0,1,val,32,153.04139709472656,9.375,3
0,1,val,32,151.75469970703125,6.25,2
0,1,val,32,141.2266845703125,15.625,5
0,1,val,32,148.7304229736328,9.375,3
0,1,val,32,153.75088500976562,9.375,3
0,1,val,32,157.26852416992188,6.25,2
0,1,val,32,158.35020446777344,3.125,1
0,1,val,32,148.4424285888672,12.5,4
0,1,val,32,156.3097381591797,0.0,0
0,1,val,32,149.42767333984375,9.375,3
0,1,val,32,149.09194946289062,3.125,1
0,1,val,32,151.2506103515625,3.125,1
0,1,val,32,150.71682739257812,3.125,1
0,1,val,32,154.96226501464844,12.5,4
0,1,val,32,150.58477783203125,9.375,3
0,1,val,32,150.76539611816406,9.375,3
0,1,val,32,153.96163940429688,3.125,1
0,1,val,32,158.97650146484375,3.125,1
0,1,val,32,156.20230102539062,9.375,3
0,1,val,32,153.9403533935547,9.375,3
0,1,val,32,150.28515625,21.875,7
0,1,val,32,151.9828643798828,9.375,3
0,1,val,32,158.75018310546875,3.125,1
0,1,val,32,147.03927612304688,9.375,3
0,1,val,32,149.97361755371094,9.375,3
0,1,val,32,154.26986694335938,6.25,2
0,1,val,32,159.14976501464844,6.25,2
0,1,val,32,151.82997131347656,3.125,1
0,1,val,32,153.42718505859375,9.375,3
0,1,val,32,156.68580627441406,9.375,3
0,1,val,32,149.60923767089844,12.5,4
0,1,val,32,154.13101196289062,3.125,1
0,1,val,32,153.1627197265625,12.5,4
0,1,val,32,154.77490234375,3.125,1
0,1,val,32,153.0433349609375,15.625,5
0,1,val,32,152.23165893554688,9.375,3
0,1,val,32,149.10833740234375,3.125,1
0,1,val,32,159.089599609375,0.0,0
0,1,val,32,163.27249145507812,0.0,0
0,1,val,32,152.53790283203125,9.375,3
0,1,val,25,123.3404278755188,3.125,1
0,2,train,32,4.550512313842773,,5
0,2,train,32,4.731634140014648,,4
0,2,train,32,4.556069850921631,,5
0,2,train,32,4.567341327667236,,3
0,2,train,32,4.573392868041992,,4
0,2,train,32,4.611648082733154,,6
0,2,train,32,4.690845012664795,,1
0,2,train,32,4.492405414581299,,6
0,2,train,32,4.549074172973633,,4
0,2,train,32,4.633772373199463,,3
0,2,train,32,4.445698261260986,,7
0,2,train,32,4.49731969833374,,5
0,2,train,32,4.559769153594971,,7
0,2,train,32,4.420690536499023,,8
0,2,train,32,4.650564193725586,,7
0,2,train,32,4.77321195602417,,3
0,2,train,32,4.60966157913208,,2
0,2,train,32,4.689306735992432,,3
0,2,train,32,4.656949043273926,,4
0,2,train,32,4.851352691650391,,1
0,2,train,32,4.663030624389648,,4
0,2,train,32,4.6151299476623535,,2
0,2,train,32,4.370981216430664,,9
0,2,train,32,4.601381301879883,,5
0,2,train,32,4.419200420379639,,6
0,2,train,32,4.479894638061523,,4
0,2,train,32,4.507933139801025,,2
0,2,train,32,4.490937232971191,,5
0,2,train,32,4.654892444610596,,3
0,2,train,32,4.683628559112549,,4
0,2,train,32,4.641851425170898,,4
0,2,train,32,4.59843111038208,,5
0,2,train,32,4.296477794647217,,8
0,2,train,32,4.604879379272461,,4
0,2,train,32,4.5948004722595215,,4
0,2,train,32,4.55654239654541,,4
0,2,train,32,4.72387170791626,,4
0,2,train,32,4.610857963562012,,5
0,2,train,32,4.553399085998535,,6
0,2,train,32,4.475667953491211,,1
0,2,train,32,4.276863098144531,,10
0,2,train,32,4.579529285430908,,1
0,2,train,32,4.378815174102783,,5
0,2,train,32,4.58759880065918,,3
0,2,train,32,4.520142555236816,,5
0,2,train,32,4.4411492347717285,,6
0,2,train,32,4.432181358337402,,6
0,2,train,32,4.473838806152344,,6
0,2,train,32,4.487285614013672,,4
0,2,train,32,4.554039478302002,,2
0,2,train,32,4.5616936683654785,,6
0,2,train,32,4.474673271179199,,3
0,2,train,32,4.51921272277832,,5
0,2,train,32,4.360218048095703,,7
0,2,train,32,4.702262878417969,,3
0,2,train,32,4.5034260749816895,,4
0,2,train,32,4.420278549194336,,9
0,2,train,32,4.487792491912842,,3
0,2,train,32,4.425029754638672,,5
0,2,train,32,4.270390510559082,,7
0,2,train,32,4.49755334854126,,6
0,2,train,32,4.429535388946533,,6
0,2,train,32,4.500857353210449,,7
0,2,train,32,4.565898895263672,,4
0,2,train,32,4.4598388671875,,7
0,2,train,32,4.464217185974121,,5
0,2,train,32,4.450179576873779,,2
0,2,train,32,4.53561544418335,,4
